MeetID,MeetPath,Federation,Date,MeetCountry,MeetState,MeetTown,MeetName
2237,nsf/1737,NSF,1991-10-26,Norway,,Klubbhuset Skogn,Seriestevne
2238,nsf/1738,NSF,1991-01-12,Norway,,Brumunddal,Klubbmesterskap
2239,nsf/1739,NSF,1991-04-28,Norway,,Lykkeberghallen,Seriestevne m/benkcup
2240,nsf/1740,NSF,1991-08-03,Norway,,Voss,KM Benk
2241,nsf/1741,NSF,1991-02-28,Norway,,Finnmark distriktshøgskole,Klubb/seriestevne
2242,nsf/1742,NSF,1991-04-26,Norway,,Alta,Klubbmesterskap
2243,nsf/1743,NSF,1991-06-14,Norway,,Brumunddal,Seriestevne
2244,nsf/1744,NSF,1991-06-08,Norway,,Skogn,Seriestevne
2245,nsf/1745,NSF,1991-06-08,Norway,,,Lagseriestevne
2246,nsf/1746,NSF,1991-06-08,Norway,,Askim,Seriestevne
2247,nsf/1747,NSF,1991-07-31,Norway,,Gruben aldershjem,Lagserie
2248,nsf/1749,NSF,1991-03-22,Norway,,Brumunddal,Seriestevne
2249,nsf/175,NSF,2001-05-12,Norway,,Voss,KM
2250,nsf/1750,NSF,1991-04-27,Norway,,Klubbhuset Skogn,Seriestevne
2251,nsf/1751,NSF,1991-11-03,Norway,,Inderøy kulturhus,KM knebøy
2252,nsf/1752,NSF,1991-06-22,Norway,,Steinkjer Zebra,Elitestevne
2253,nsf/1754,NSF,1991-01-07,Norway,,Lademoen skole,Kvalifiseringsstevne
2254,nsf/1755,NSF,1991-01-30,Norway,,Halden,Klubbmesterskap benkpress
2255,nsf/1756,NSF,1991-02-24,Norway,,Inderøy kulturhus,Klubbstevne
2256,nsf/1757,NSF,1991-03-02,Norway,,HSI treningssenter,Klubbmesterskap
2257,nsf/1758,NSF,1991-03-21,Norway,,Spikkestad u-skole,Klubbstevne
2258,nsf/1759,NSF,1991-04-22,Norway,,Jons gym Skoger,Kretsstevne
2259,nsf/176,NSF,2001-05-12,Norway,,Alta,KM
2260,nsf/1760,NSF,1991-04-20,Norway,,Voss,Klubbstevne benk
2261,nsf/1761,NSF,1991-04-20,Norway,,NTHI idrettsbygg,Klubbmesterskap
2262,nsf/1762,NSF,1991-04-28,Norway,,Inderøy,Klubbstevne
2263,nsf/1763,NSF,1991-10-26,Norway,,Spikkestad u-skole,Klubbstevne
2264,nsf/1764,NSF,1991-10-26,Norway,,Sandehallen,Klubbmesterskap
2265,nsf/1765,NSF,1991-10-25,Norway,,Finnmark DH,Klubb/seriestevne
2266,nsf/1766,NSF,1991-11-02,Norway,,Ø. Årdal,Klubb
2267,nsf/1767,NSF,1991-10-12,Norway,,Turnhallen,RM Øst
2268,nsf/1768,NSF,1991-10-12,Norway,,Hommersåk,Region vest
2269,nsf/1769,NSF,1991-10-13,Norway,,Mandal,RM
2270,nsf/177,NSF,2001-05-19,Norway,,Lørenskog,Benk Cup
2271,nsf/1770,NSF,1991-05-25,Norway,,Steinkjerhallen,KM
2272,nsf/1771,NSF,1991-10-12,Norway,,Idrettsbygget NTHI,RM
2273,nsf/1772,NSF,1991-04-20,Norway,,Verdal,KM benkpress
2274,nsf/1773,NSF,1991-04-27,Norway,,Sandnes,KM
2275,nsf/1774,NSF,1991-05-25,Norway,,Mandal,Kretsstevne
2276,nsf/1775,NSF,1991-06-01,Norway,,Skedsmohallen,KM
2277,nsf/1776,NSF,1991-05-25,Norway,,Sandehallen,KM
2278,nsf/1777,NSF,1991-09-14,Norway,,Sandehallen,Kretsstevne
2279,nsf/1778,NSF,1991-11-10,Norway,,Lykkeberghallen,KM - Benkpress
2280,nsf/1779,NSF,1991-12-28,Norway,,Hommersåk,Klubbstevne
2281,nsf/178,NSF,2001-05-19,Norway,,Stavanger,KM
2282,nsf/1780,NSF,1991-12-21,Norway,,Hommersåk,Julestevne
2283,nsf/1785,NSF,1991-11-30,Norway,,Brumunddal,Lagfinale ungdom
2284,nsf/1786,NSF,1991-08-25,Norway,,Askim kinoteater,NM-Benkpress
2285,nsf/1787,NSF,1991-03-09,Norway,,Brumunddal,NM Ungdom
2286,nsf/1788,NSF,1991-03-05,Norway,,Hommersåk,Norsk politimesterskap
2287,nsf/1789,NSF,1991-02-09,Norway,,Mandal,Junior - NM
2288,nsf/179,NSF,2001-05-26,Norway,,Skognhallen,KM
2289,nsf/1790,NSF,1991-02-16,Norway,,Askim kinoteater,B/V-NM
2290,nsf/1791,NSF,1991-11-16,Norway,,Mandal,Kretsstevne
2291,nsf/1792,NSF,1991-11-16,Norway,,Voss,Kretsstevne
2292,nsf/1793,NSF,1991-11-09,Norway,,Sande,KM benkpress
2293,nsf/1794,NSF,1991-11-09,Norway,,Skedsmohallen,KM - Benkpress
2294,nsf/1795,NSF,1991-11-19,Norway,,Kristansand,Sørlandsmesterskapet
2295,nsf/1796,NSF,1991-10-12,Norway,,Kristiansand,Sørlandstreffen
2296,nsf/1797,NSF,2010-07-28,Norway,,Lurahallen,Klubbstevne
2297,nsf/1799,NSF,2010-07-29,Norway,,Kuala Lumpur Malaysia,IPC VM benkpress funksjonshemmede
2298,nsf/18,NSF,2000-02-19,Norway,,Bergen,Seriestevne
2299,nsf/1800,NSF,2010-08-09,Norway,,Trondheim,Klubbstevne
2300,nsf/1802,NSF,2010-08-06,Norway,,Laksevåg,Åpent stevne
2301,nsf/1803,NSF,2010-08-21,Norway,,Melhus,Klubbmesterskap
2302,nsf/1805,NSF,2010-08-18,Norway,,Lurahallen,Klubbstevne
2303,nsf/1806,NSF,2010-06-16,Norway,,Hommersåk,Klubbstevne
2304,nsf/1807,NSF,2010-08-30,Norway,,Ganddal,Seriestevne
2305,nsf/1808,NSF,2010-08-17,Norway,,Bergen,Klubbstevne
2306,nsf/181,NSF,2001-05-26,Norway,,Brumunddal,KM
2307,nsf/182,NSF,2001-05-26,Norway,,Mo i Rana,KM
2308,nsf/1829,NSF,2010-09-04,Norway,,Sandehallen,Klubbstevne
2309,nsf/183,NSF,2001-06-02,Norway,,Sundbyfoss,KM
2310,nsf/1830,NSF,2010-09-11,Norway,,Varhol Fræna,Åpent stevne
2311,nsf/1831,NSF,2010-09-18,Norway,,Halden,Regionskamp
2312,nsf/1832,NSF,2010-09-15,Norway,,Brumunddal,Seriestevne
2313,nsf/1833,NSF,2010-09-11,Norway,,Haugesund,Klubbstevne
2314,nsf/1834,NSF,2010-09-17,Norway,,Gressvik,Klubbstevne
2315,nsf/1836,NSF,2010-09-25,Norway,,Sandehallen,Benk-cup
2316,nsf/1837,NSF,2010-09-27,Norway,,Bjølsen Oslo,Klubbmesterskap
2317,nsf/1838,NSF,2010-09-22,Norway,,Hommersåk,Klubbstevne
2318,nsf/1839,NSF,2010-09-24,Norway,,Avancia Skedsmo,Klubbmesterskap
2319,nsf/184,NSF,2001-06-08,Norway,,Sandnes,Seriestevne
2320,nsf/1840,NSF,2010-09-27,Norway,,Grubhei,Seriestevne
2321,nsf/1841,NSF,2010-08-30,Norway,,Grubhei,Klubbstevne
2322,nsf/1842,NSF,2010-09-26,Norway,,Vestlund park,Åpent stevne
2323,nsf/1844,NSF,2010-09-18,Norway,,Kiruna Sverige,Kalottkamp
2324,nsf/1847,NSF,2010-09-25,Norway,,Odderneshallen,Klubbstevne
2325,nsf/1848,NSF,2010-10-02,Norway,,Ashington England,Landskamp ungdom
2326,nsf/1849,NSF,2010-09-25,Norway,,Stavanger,Klubbstevne
2327,nsf/185,NSF,2001-06-09,Norway,,Oslo,KM
2328,nsf/1850,NSF,2010-10-09,Norway,,Trondheim,Midt-norsk styrkeløft og benkpress
2329,nsf/1852,NSF,2010-10-09,Norway,,Askim,Sydnorsk styrkeløft
2330,nsf/1853,NSF,2010-10-10,Norway,,Askim,Sydnorsk benkpress
2331,nsf/1854,NSF,2010-10-05,Norway,,Lørenskoghallen,Klubbmesterskap
2332,nsf/1855,NSF,2010-10-16,Norway,,Odinhallen,Åpent stevne
2333,nsf/1856,NSF,2010-10-14,Norway,,Ganddal,Seriestevne
2334,nsf/186,NSF,2001-06-11,Norway,,Halden,Seriestevne
2335,nsf/1860,NSF,2010-10-27,Norway,,Lurahallen Sandnes,Klubbstevne
2336,nsf/1861,NSF,2010-10-23,Norway,,Gruben,Seriestevne
2337,nsf/1862,NSF,2010-10-27,Norway,,Varhol,Åpent stevne
2338,nsf/1863,NSF,2010-10-29,Norway,,Trondheim,Åpent stevne
2339,nsf/1864,NSF,2010-10-30,Norway,,Spikkestad,Åpent stevne
2340,nsf/1866,NSF,2010-11-13,Norway,,Vestlund park,Åpent stevne
2341,nsf/1867,NSF,2010-11-20,Norway,,Moss,NM Ungdom Junior og Veteran
2342,nsf/1868,NSF,2010-11-23,Norway,,Vestlund park,Klubbstevne
2343,nsf/1869,NSF,2010-11-26,Norway,,Varhol,Klubbstevne
2344,nsf/1870,NSF,2010-11-27,Norway,,Odderneshallen,Klubbstevne
2345,nsf/1871,NSF,2010-12-04,Norway,,Spikkestad,Benkpress-cup
2346,nsf/1872,NSF,2010-12-07,Norway,,Vestlund park,Åpent stevne
2347,nsf/1873,NSF,2010-12-11,Norway,,Lurahallen,Julestevne
2348,nsf/1874,NSF,2010-12-11,Norway,,Bjølsenhallen,Åpent julestevne
2349,nsf/1875,NSF,2010-12-11,Norway,,Odinhallen,Klubbstevne
2350,nsf/1876,NSF,2010-12-08,Norway,,Halden,Seriestevne
2351,nsf/1877,NSF,2010-12-11,Norway,,Sandehallen,Julestevne
2352,nsf/1878,NSF,2010-12-11,Norway,,Melhus,Åpent stevne
2353,nsf/1879,NSF,2010-12-11,Norway,,Vestlund park,Åpent julestevne
2354,nsf/188,NSF,2001-06-16,Norway,,Brumunddal,KM Benk og 3-løft
2355,nsf/1880,NSF,2010-12-11,Norway,,Hommersåk,Julestevne
2356,nsf/1881,NSF,2010-12-11,Norway,,Brumunddal,Klubbmesterskap
2357,nsf/1882,NSF,2010-12-11,Norway,,Ganddal,Julestevne
2358,nsf/1883,NSF,2010-12-18,Norway,,Bjørns Gym,Julestevne
2359,nsf/1886,NSF,1999-03-04,Norway,,Tindlundhallen,Politimesterskapet
2360,nsf/1887,NSF,1999-02-21,Norway,,Bergen,B-NM
2361,nsf/1888,NSF,1999-02-24,Norway,,Oslo,Seriestevne
2362,nsf/1889,NSF,2010-12-18,Norway,,Gruben,Åpent stevne
2363,nsf/189,NSF,2001-06-16,Norway,,Sandehallen,Klubbmesterskap
2364,nsf/1890,NSF,2010-12-18,Norway,,Spikkestad,Julestevne
2365,nsf/1891,NSF,2010-12-18,Norway,,Sjøholt,Åpent stevne
2366,nsf/1892,NSF,2010-12-18,Norway,,Trondheim,Julestevne
2367,nsf/1893,NSF,2010-12-29,Norway,,Askim bedriftssenter,Klubbstevne
2368,nsf/1894,NSF,2010-12-28,Norway,,Elnesvågen,Åpent stevne
2369,nsf/1895,NSF,2010-12-18,Norway,,Haugesund,Klubbstevne
2370,nsf/1897,NSF,2010-12-22,Norway,,Gressvik,Åpent stevne
2371,nsf/1898,NSF,2010-12-30,Norway,,Varhol,Åpent stevne
2372,nsf/1899,NSF,2011-01-11,Norway,,Vestlund park,Åpent stevne
2373,nsf/19,NSF,2000-02-21,Norway,,Halden,Seriestevne
2374,nsf/190,NSF,2001-06-20,Norway,,Nidelv,Seriestevne
2375,nsf/1900,NSF,2011-01-15,Norway,,Sandehallen,Åpent stevne
2376,nsf/1902,NSF,2011-01-15,Norway,,Odderneshallen,Klubbstevne
2377,nsf/1903,NSF,2011-01-14,Norway,,Elnesvågen,Klubbstevne
2378,nsf/1905,NSF,2011-01-28,Norway,,Sandehallen,Benk-cup
2379,nsf/1906,NSF,2011-01-30,Norway,,Falkøping,Falkøping åpent stevne
2380,nsf/1907,NSF,2011-01-22,Norway,,Alta,Finnmarkmesterskapet
2381,nsf/1908,NSF,2011-01-28,Norway,,Varhol,Åpent stevne
2382,nsf/1909,NSF,2011-01-30,Norway,,Sundbyberg Sverige,Seriestevne
2383,nsf/191,NSF,2001-06-20,Norway,,,Klubbstevne
2384,nsf/1910,NSF,2011-02-01,Norway,,Vestlund park,Åpent stevne
2385,nsf/1911,NSF,2011-02-04,Norway,,København Danmark,ER Equipment open benkpress
2386,nsf/1920,NSF,2011-01-28,Norway,,Melhus,Klubb stevne
2387,nsf/1921,NSF,2011-02-07,Norway,,Varhol,Åpent stevne
2388,nsf/1922,NSF,2011-02-07,Norway,,Trondheim,Klubbstevne
2389,nsf/1923,NSF,2011-02-12,Norway,,Brumunddal,RM Hedmark og Oppland
2390,nsf/1925,NSF,2011-02-12,Norway,,Sandehallen,RM Østafjell
2391,nsf/1926,NSF,2011-02-12,Norway,,Skedsmo,RM Region Øst
2392,nsf/1928,NSF,2011-02-03,Norway,,Halden,Klubbmesterskap
2393,nsf/1929,NSF,2011-02-12,Norway,,Grubhei,RM Nord
2394,nsf/193,NSF,2001-07-06,Norway,,Hammerfest,Klubbmesterskap
2395,nsf/1930,NSF,2011-02-19,Norway,,Haukelandshallen Bergen,RM Vest
2396,nsf/1931,NSF,2011-02-19,Norway,,Ganddal,RM Sørvest
2397,nsf/1933,NSF,2011-02-19,Norway,,Haukelandshallen Bergen,RM Vest benkpress
2398,nsf/1934,NSF,2011-02-26,Norway,,Melhus,RM Midt-Norge
2399,nsf/1935,NSF,2011-02-26,Norway,,Rana kraftsenter,Klubbstevne
2400,nsf/1936,NSF,2011-02-25,Norway,,Varhol,Åpent stevne
2401,nsf/1937,NSF,2011-02-28,Norway,,Gressvik,Klubbstevne
2402,nsf/1938,NSF,2011-03-01,Norway,,Vestlund park,Åpent stevne
2403,nsf/1939,NSF,2011-03-04,Norway,,Skedsmo,Åpent stevne
2404,nsf/194,NSF,2001-07-25,Norway,,Trondheim,Benkstevne
2405,nsf/1940,NSF,2011-02-24,Norway,,Fyllingsdalen,Åpent stevne
2406,nsf/1942,NSF,2011-03-12,Norway,,Dubai De forente arabiske emirater,Faazan International Powerliting Competition
2407,nsf/1943,NSF,2011-03-12,Norway,,Brumunddal,Seriestevne
2408,nsf/1944,NSF,2011-02-09,Norway,,Halden,Klubbmesterskap
2409,nsf/1945,NSF,2011-03-12,Norway,,Alta,Åpent stevne
2410,nsf/1946,NSF,2011-03-19,Norway,,Trondheim,Åpent stevne
2411,nsf/1948,NSF,2011-03-12,Norway,,Elnesvågen,Klubbstevne
2412,nsf/1949,NSF,2011-03-26,Norway,,Oslo,NM Benkpress 2011
2413,nsf/1950,NSF,2011-04-06,Norway,,Lurahallen,Seriestevne
2414,nsf/1951,NSF,2011-04-13,Norway,,Oslo,Åpent stevne
2415,nsf/1952,NSF,2011-04-09,Norway,,Sandehallen,Seriestevne
2416,nsf/1953,NSF,2011-04-06,Norway,,Halden,Seriestevne
2417,nsf/1954,NSF,2011-04-05,Norway,,Vestlund park,Åpent stevne
2418,nsf/1955,NSF,2011-04-15,Norway,,Steinkjer,Åpent stevne
2419,nsf/1956,NSF,2011-04-13,Norway,,Hommersåk,Klubbstevne
2420,nsf/1959,NSF,2011-04-09,Norway,,Ganddal,Seriestevne
2421,nsf/196,NSF,2001-07-28,Norway,,,Seriestevne
2422,nsf/1960,NSF,2011-04-16,Norway,,Odinhallen,Åpent stevne
2423,nsf/1969,NSF,2011-04-20,Norway,,Askim Bedriftsenter,Seriestevne
2424,nsf/197,NSF,2001-07-29,Norway,,Sundbyfoss,Klubbstevne
2425,nsf/1970,NSF,2011-04-16,Norway,,Brumunddal,Seriestevne
2426,nsf/1972,NSF,2011-04-22,Norway,,Varhol Elnesvågen,Åpent stevne
2427,nsf/1973,NSF,2011-04-27,Norway,,Rana,Seriestevne
2428,nsf/1977,NSF,2011-05-03,Norway,,Vestlund park,Åpent stevne
2429,nsf/1978,NSF,2011-05-11,Norway,,Askim Bedriftsenter,Seriestevne
2430,nsf/1979,NSF,2011-05-06,Norway,,Gressvik,Klubbstevne
2431,nsf/198,NSF,2001-07-30,Norway,,Lillestrøm,Seriestevne
2432,nsf/1980,NSF,2011-05-06,Norway,,Gruva,Klubbstevne
2433,nsf/1981,NSF,2011-05-07,Norway,,Sundbyberg,Seriestevne
2434,nsf/1983,NSF,2011-05-13,Norway,,Trondheim,Seriestevne
2435,nsf/1984,NSF,2011-05-14,Norway,,Odderneshallen,Klubbstevne
2436,nsf/1987,NSF,2011-05-25,Norway,,Frogner,Klubbstevne
2437,nsf/1989,NSF,2011-05-28,Norway,,Moss,Åpent stevne
2438,nsf/199,NSF,2001-08-01,Norway,,Stavanger,Seriestevne
2439,nsf/1990,NSF,2011-05-20,Norway,,Elnesvågen,Åpent stevne
2440,nsf/1991,NSF,2011-05-21,Norway,,Høyskolen i Finnmark,Regionmesterskap
2441,nsf/1992,NSF,2011-05-21,Norway,,Remyra,Klubbstevne
2442,nsf/1993,NSF,2011-05-21,Norway,,Ulefoss,Benkpress-Cup
2443,nsf/1995,NSF,1974-11-16,Norway,,Brumunddal,Regionsmesterskap
2444,nsf/1996,NSF,2011-06-10,Norway,,Steinkjer SK,Åpent stevne
2445,nsf/1997,NSF,2011-06-13,Norway,,Askim bedriftsenter,Klubbstevne
2446,nsf/1998,NSF,2011-06-17,Norway,,Lurahallen,Sommerstevne
2447,nsf/1999,NSF,2011-06-18,Norway,,Brumunddal,Nasjonalt Ungdom- og Juniorstevne
2448,nsf/2,NSF,2000-01-22,Norway,,Bergen,Syd-Norsk Mesterskap
2449,nsf/20,NSF,2000-02-23,Norway,,Stavanger,Seriestevne
2450,nsf/200,NSF,2001-08-01,Norway,,Florø,KM
2451,nsf/2000,NSF,2011-06-18,Norway,,Sandehallen,Klubbmesterskap
2452,nsf/2001,NSF,2011-06-07,Norway,,Vestlund park,Åpent stevne
2453,nsf/2002,NSF,1999-12-29,Norway,,Fredrikstad,Åpent stevne
2454,nsf/2003,NSF,2011-06-18,Norway,,Odinhallen,Åpent stevne
2455,nsf/2004,NSF,2011-06-18,Norway,,Ganddal,Seriestevne
2456,nsf/2005,NSF,2011-06-11,Norway,,Haugesund,Åpent stevne
2457,nsf/2006,NSF,2011-06-25,Norway,,Vestlund park,Åpent stevne
2458,nsf/2007,NSF,2011-07-01,Norway,,Varhol,Åpent stevne
2459,nsf/201,NSF,2001-08-11,Norway,,Brumunddal,Seriestevne
2460,nsf/2010,NSF,2011-07-05,Norway,,Vestlund park,Åpent stevne
2461,nsf/2012,NSF,2011-07-10,Norway,,Rana,Seriestevne
2462,nsf/2014,NSF,2011-07-16,Norway,,Skoger,Åpent stevne
2463,nsf/2015,NSF,2011-06-24,Norway,,Varhol,Klubbstevne
2464,nsf/2016,NSF,2011-08-02,Norway,,Vestlund park,Åpent stevne
2465,nsf/2017,NSF,2011-09-03,Norway,,Bjølsenhallen,Åpent stevne
2466,nsf/2019,NSF,2011-08-27,Norway,,Elnesvågen,Klubbstevne
2467,nsf/2020,NSF,2011-08-19,Norway,,Varhol,Klubbstevne
2468,nsf/2021,NSF,2011-07-24,Norway,,Varhol,Klubbstevne
2469,nsf/2022,NSF,2011-08-24,Norway,,Ganddal,Seriestevne
2470,nsf/2023,NSF,2011-08-20,Norway,,Gruva,Klubbstevne
2471,nsf/2024,NSF,2011-08-24,Norway,,Lurahallen,Benkstevne
2472,nsf/2025,NSF,2011-09-03,Norway,,Sandehallen,Klubbstevne
2473,nsf/2026,NSF,2011-09-02,Norway,,Trondheim,Klubbstevne
2474,nsf/2027,NSF,1978-04-23,Norway,,Fredrikstad,Lag NM 1978
2475,nsf/2028,NSF,2011-09-07,Norway,,Lurahallen,Klubbstevne
2476,nsf/2033,NSF,2011-07-15,Norway,,Elnesvågen,Klubbstevne
2477,nsf/2035,NSF,2011-09-17,Norway,,Brumunddal,Seriestevne
2478,nsf/2036,NSF,2011-09-17,Norway,,Karlstad,Regionskamp
2479,nsf/2037,NSF,2011-09-17,Norway,,Elnesvågen,Klubbstevne
2480,nsf/2038,NSF,2011-09-19,Norway,,Gressvik,Klubbmesterskap
2481,nsf/204,NSF,2001-08-25,Norway,,Oslo,NM Benkpress
2482,nsf/2040,NSF,2011-09-24,Norway,,Sandehallen,Benk-cup
2483,nsf/205,NSF,2001-09-14,Norway,,Fredrikstad,Seriestevne
2484,nsf/2058,NSF,2011-10-01,Norway,,Bytårnet skole,Sydnorsk styrkeløft
2485,nsf/2059,NSF,2011-10-01,Norway,,Eberg Skole,Midtnorsk Benkpress
2486,nsf/2060,NSF,2011-10-01,Norway,,Eberg skole,Midtnorsk Styrkeløft
2487,nsf/2061,NSF,2011-10-02,Norway,,Bytårnet skole,Sydnorsk benkpress
2488,nsf/2062,NSF,2011-09-24,Norway,,Odderneshallen,Klubbstevne
2489,nsf/2063,NSF,2011-09-19,Norway,,Grubhei,Seriestevne
2490,nsf/2064,NSF,2011-09-21,Norway,,Halden,Seriestevne
2491,nsf/2065,NSF,2011-09-17,Norway,,Spikkestad,Åpent stevne
2492,nsf/2067,NSF,2011-09-06,Norway,,Vestlund park,Åpent stevne
2493,nsf/2068,NSF,2011-09-15,Norway,,Elnesvågen,Klubbstevne
2494,nsf/2069,NSF,2011-09-24,Norway,,Skedsmo,Klubbstevne
2495,nsf/207,NSF,2001-09-15,Norway,,Sande,Kretsstevne
2496,nsf/2070,NSF,2011-10-04,Norway,,Vestlund park,Åpent stevne
2497,nsf/2072,NSF,2011-10-08,Norway,,Varhol,Åpent stevne
2498,nsf/2073,NSF,2011-10-10,Norway,,Gressvik,Åpent stevne
2499,nsf/2074,NSF,2011-10-15,Norway,,Alta,Nordnorsk
2500,nsf/2075,NSF,2011-10-15,Norway,,Bjørns Gym,Klubbstevne
2501,nsf/2077,NSF,2011-10-19,Norway,,Lurahallen,Klubbstevne
2502,nsf/2078,NSF,2011-10-21,Norway,,Ganddal,Seriestevne
2503,nsf/2079,NSF,2011-10-11,Norway,,Lørenskoghallen,Klubbmesterskap
2504,nsf/208,NSF,2001-09-15,Norway,,Brumunddal,Seriestevne
2505,nsf/2080,NSF,2011-10-26,Norway,,Odinhallen,Åpent stevne
2506,nsf/2083,NSF,2011-10-29,Norway,,Rana,Seriestevne
2507,nsf/2084,NSF,2011-10-29,Norway,,Spikkestad,Åpent stevne
2508,nsf/2085,NSF,2011-11-01,Norway,,Vestlund park,Åpent stevne
2509,nsf/2086,NSF,2011-11-02,Norway,,Frogner,Åpent stevne
2510,nsf/2089,NSF,2011-11-18,Norway,,Sandnes,NM Ungdom Junior Veteran 2011
2511,nsf/2092,NSF,2011-12-05,Norway,,Varhol,Klubbstevne
2512,nsf/2093,NSF,2011-12-03,Norway,,Spikkestad,Benk-cup
2513,nsf/2094,NSF,2011-11-26,Norway,,Odderneshallen,Klubbstevne
2514,nsf/2095,NSF,2011-12-07,Norway,,Halden,Seriestevne
2515,nsf/2096,NSF,2011-12-09,Norway,,Lurahallen,Klubbstevne
2516,nsf/2097,NSF,2011-12-10,Norway,,Sandehallen,Åpent stevne
2517,nsf/2099,NSF,2011-11-26,Norway,,Vestlund park,Klubbstevne
2518,nsf/21,NSF,2000-02-23,Norway,,Trondheim,Seriestevne
2519,nsf/210,NSF,2001-09-22,Norway,,Ulefoss,Benk-Cup
2520,nsf/2100,NSF,2011-12-10,Norway,,Odinhallen,Åpent stevne
2521,nsf/2101,NSF,2011-12-10,Norway,,Elnersvågen,Klubbstevne
2522,nsf/2102,NSF,2011-12-10,Norway,,Hommersåk,Åpent stevne
2523,nsf/2103,NSF,2011-12-10,Norway,,Gruva,Klubbmesterskap
2524,nsf/2104,NSF,2011-12-06,Norway,,Vestlund park,Åpent stevne
2525,nsf/2105,NSF,2011-12-10,Norway,,Brumunddal,Klubbmesterskap
2526,nsf/2108,NSF,2011-12-10,Norway,,Bjølsenhallen,Åpent stevne
2527,nsf/2109,NSF,2011-12-10,Norway,,Ganddal,Klubbstevne
2528,nsf/211,NSF,2001-09-22,Norway,,Oslo,Benk-Cup
2529,nsf/2110,NSF,2011-12-17,Norway,,Bergen,RM klassisk benkpress
2530,nsf/2111,NSF,2011-12-17,Norway,,Remyra,Åpent stevne
2531,nsf/2112,NSF,2011-12-17,Norway,,Varhol,Åpent stevne
2532,nsf/2113,NSF,2011-12-17,Norway,,Spikkestad,Åpent stevne
2533,nsf/2114,NSF,2011-12-15,Norway,,Ganddal,Seriestevne
2534,nsf/2115,NSF,2011-12-17,Norway,,Bjørns Gym,Åpent stevne
2535,nsf/2117,NSF,2011-12-17,Norway,,Haugesund,Åpent stevne
2536,nsf/2118,NSF,2011-12-17,Norway,,Trondheim,Åpent stevne
2537,nsf/2119,NSF,2011-12-22,Norway,,Gressvik,Åpent stevne
2538,nsf/212,NSF,2001-09-29,Norway,,Odderneshallen,Regionsmesterskap
2539,nsf/2120,NSF,2011-12-18,Norway,,Rana Kraftsenter,Åpent stevne
2540,nsf/2121,NSF,2012-01-03,Norway,,Vestlund park,Åpent stevne
2541,nsf/2122,NSF,2012-01-11,Norway,,Lurahallen,Seriestevne
2542,nsf/2124,NSF,2012-01-14,Norway,,Sandehallen,Seriestevne
2543,nsf/2125,NSF,2012-01-13,Norway,,Elnesvågen,Klubbstevne
2544,nsf/2126,NSF,2012-01-14,Norway,,Odderneshallen,Klubbstevne
2545,nsf/2129,NSF,2012-01-28,Norway,,Sandehallen,Benk-Cup
2546,nsf/213,NSF,2001-10-06,Norway,,Drammen,Kretsstevne
2547,nsf/2130,NSF,2012-01-28,Norway,,Høgskolen i finnmark,Finnmarkmesterskapet
2548,nsf/2132,NSF,2012-02-08,Norway,,Lurahallen,Seriestevne
2549,nsf/2133,NSF,2012-02-11,Norway,,Brumunddal,RM Hedmark-Oppland
2550,nsf/2134,NSF,2012-02-11,Norway,,Bjølsenhallen Oslo,RM Øst Benkpress
2551,nsf/2135,NSF,2012-02-11,Norway,,Bjølsenhallen Oslo,RM Øst Styrkeløft
2552,nsf/2136,NSF,2012-01-21,Norway,,Sundbyberg Sverige,Seriestevne
2553,nsf/2137,NSF,2012-01-25,Norway,,Halden,Klubbmesterskap benkpress
2554,nsf/2138,NSF,2012-01-20,Norway,,Haukelandshallen,Åpent stevne
2555,nsf/2139,NSF,2012-01-25,Norway,,Askim,Åpent stevne
2556,nsf/214,NSF,2001-10-06,Norway,,Bergen,Klubbstevne
2557,nsf/2140,NSF,2012-01-28,Norway,,Gruva,Klubbstevne
2558,nsf/2141,NSF,2012-02-04,Norway,,Haukelandshallen,RM Region Vest
2559,nsf/2142,NSF,2012-02-07,Norway,,Vestlund park,Åpent stevne
2560,nsf/2143,NSF,2012-02-12,Norway,,Bjølsenhallen Oslo,RM Øst Styrkeløft
2561,nsf/2145,NSF,2012-02-11,Norway,,Rana,RM Nordland
2562,nsf/2146,NSF,2012-02-10,Norway,,Trondheim,Åpent stevne
2563,nsf/2147,NSF,2012-02-11,Norway,,Sande,RM Østafjell
2564,nsf/215,NSF,2001-10-13,Norway,,Oslo,Seriestevne
2565,nsf/216,NSF,2001-10-13,Norway,,Skogn,Regionsmesterskap
2566,nsf/2160,NSF,2012-02-18,Norway,,Hundvåghallen,RM Sør Vest
2567,nsf/2161,NSF,2012-02-03,Norway,,København Danmark,ER Equipment åpen benkpress
2568,nsf/2162,NSF,2012-02-14,Norway,,Ganddal,Seriestevne
2569,nsf/2163,NSF,2012-02-25,Norway,,Melhus,RM Midt-Norge Styrkeløft
2570,nsf/2164,NSF,2012-02-25,Norway,,Melhus,RM Midt-Norge Benkpress
2571,nsf/2165,NSF,2012-02-09,Norway,,Årsdalshallen,Åpent stevne
2572,nsf/2166,NSF,2012-02-24,Norway,,Gressvik,Åpent stevne
2573,nsf/2168,NSF,2012-03-06,Norway,,Vestlund Park,Åpent stevne
2574,nsf/217,NSF,2001-10-13,Norway,,Ganddal,Syd-Norsk
2575,nsf/2170,NSF,2012-03-10,Norway,,Brumunddal,Seriestevne
